post_date,ticker,bullish_posts,bearish_posts,total_posts,avg_bullish,avg_bearish,avg_net_sentiment,avg_score,total_comments,forum_total_dd,sentiment_score,normalized_sentiment_score,sentiment_ratio,pricing_failed,risk_parity_weight,short_holding_days,midlong_holding_days,longterm_holding_days,adaptive_holding_days,adaptive_mode,ret_1d,spy_ret_1d,short_ret_1d,midlong_ret_1d,longterm_ret_1d,adaptive_ret_1d,raw_ret_1d,ret_5d,spy_ret_5d,short_ret_5d,midlong_ret_5d,longterm_ret_5d,adaptive_ret_5d,raw_ret_5d,ret_10d,spy_ret_10d,short_ret_10d,midlong_ret_10d,longterm_ret_10d,adaptive_ret_10d,raw_ret_10d,ret_20d,spy_ret_20d,short_ret_20d,midlong_ret_20d,longterm_ret_20d,adaptive_ret_20d,raw_ret_20d,ret_30d,spy_ret_30d,short_ret_30d,midlong_ret_30d,longterm_ret_30d,adaptive_ret_30d,raw_ret_30d,ret_60d,spy_ret_60d,short_ret_60d,midlong_ret_60d,longterm_ret_60d,adaptive_ret_60d,raw_ret_60d,ret_90d,spy_ret_90d,short_ret_90d,midlong_ret_90d,longterm_ret_90d,adaptive_ret_90d,raw_ret_90d,ret_120d,spy_ret_120d,short_ret_120d,midlong_ret_120d,longterm_ret_120d,adaptive_ret_120d,raw_ret_120d,ret_252d,spy_ret_252d,short_ret_252d,midlong_ret_252d,longterm_ret_252d,adaptive_ret_252d,raw_ret_252d,ret_300d,spy_ret_300d,short_ret_300d,midlong_ret_300d,longterm_ret_300d,adaptive_ret_300d,raw_ret_300d
2021-05-10,NFLX,1,2,3,0.3333333333333333,0.6666666666666666,-0.3333333333333333,100.0,146,3,-1,-0.3333332222222592,0.499999750000125,False,1.2374219970625813,10,60,252,252,long_term,0.02040070965020255,0.021245277091781527,0.025244286876847516,0.025244286876847516,0.025244286876847516,0.025244286876847516,0.02040070965020255,0.017774926848625295,0.005480368819845143,0.021995085478667208,0.021995085478667208,0.021995085478667208,0.021995085478667208,0.017774926848625295,-0.012644410156242476,-0.009729345150694128,-0.01564647126721595,-0.01564647126721595,-0.01564647126721595,-0.01564647126721595,0.017774926848625295,0.018724209204263296,-0.017961801050313732,-0.01564647126721595,0.023169748346957054,0.023169748346957054,0.023169748346957054,0.017774926848625295,-0.03567097966016154,-0.023593068834128348,-0.01564647126721595,-0.044140054888255814,-0.044140054888255814,-0.044140054888255814,0.017774926848625295,-0.060212471273999334,-0.07000114360535586,-0.01564647126721595,-0.07450823645194556,-0.07450823645194556,-0.07450823645194556,0.017774926848625295,-0.19041371219870207,-0.07255440469172401,-0.01564647126721595,-0.07450823645194556,-0.23562211601701752,-0.23562211601701752,0.017774926848625295,-0.3943402892152047,-0.11592804998203923,-0.01564647126721595,-0.07450823645194556,-0.4879653482029145,-0.4879653482029145,0.017774926848625295,0.6411488859223815,0.023824162530521845,-0.01564647126721595,-0.07450823645194556,0.7933717348325224,0.7933717348325224,0.017774926848625295,0.5628181434672307,0.03021981107259901,-0.01564647126721595,-0.07450823645194556,0.7933717348325224,0.7933717348325224,0.017774926848625295
2021-05-25,AMD,5,2,7,0.7142857142857143,0.2857142857142857,0.4285714285714285,100.0,180,7,3,0.4285713673469475,2.499998750000625,False,0.9686556549561325,10,60,252,252,long_term,0.0010212131068991779,0.0005251483360349002,0.00098920385091321,0.00098920385091321,0.00098920385091321,0.00098920385091321,0.0010212131068991779,0.024763882206973387,-0.000715727622020772,0.02398767453845232,0.02398767453845232,0.02398767453845232,0.02398767453845232,0.024763882206973387,0.04110290236439174,0.010833470913129615,0.03981455881037785,0.03981455881037785,0.03981455881037785,0.03981455881037785,0.024763882206973387,0.09905543143965143,0.01770792684757159,0.03981455881037785,0.09595060381813783,0.09595060381813783,0.09595060381813783,0.024763882206973387,0.16032685441821237,0.0426535671939725,0.03981455881037785,0.15530151417353,0.15530151417353,0.15530151417353,0.024763882206973387,0.335843839901521,0.061422969072061795,0.03981455881037785,0.32531703470279033,0.32531703470279033,0.32531703470279033,0.024763882206973387,0.28082717677329383,0.029470374066958835,0.03981455881037785,0.32531703470279033,0.27202483284681656,0.27202483284681656,0.024763882206973387,0.8699261212795257,0.12263276763022553,0.03981455881037785,0.32531703470279033,0.8426588567714669,0.8426588567714669,0.024763882206973387,0.18266537984336076,-0.03930318647315443,0.03981455881037785,0.32531703470279033,0.17693985314998134,0.17693985314998134,0.024763882206973387,0.3263978621333089,0.005638661048408077,0.03981455881037785,0.32531703470279033,0.17693985314998134,0.17693985314998134,0.024763882206973387
2021-05-31,AMD,5,2,7,0.7142857142857143,0.2857142857142857,0.4285714285714285,100.0,107,7,3,0.4285713673469475,2.499998750000625,False,0.9964559165291413,10,60,252,252,long_term,0.014354704828053967,0.0015725678473336834,0.014303830555943805,0.014303830555943805,0.014303830555943805,0.014303830555943805,0.014354704828053967,0.000989999176731564,0.006219081978197618,0.000986490537013146,0.000986490537013146,0.000986490537013146,0.000986490537013146,0.000989999176731564,-0.004207354883832292,0.011461417134510675,-0.0041924436669324655,-0.0041924436669324655,-0.0041924436669324655,-0.0041924436669324655,0.000989999176731564,0.10778368206430407,0.022468143128808966,-0.0041924436669324655,0.10740168769827169,0.10740168769827169,0.10740168769827169,0.000989999176731564,0.1019676493269214,0.042883970470757156,-0.0041924436669324655,0.10160626746637955,0.10160626746637955,0.10160626746637955,0.000989999176731564,0.34018074896279504,0.0731732695626082,-0.0041924436669324655,0.33897511999329166,0.33897511999329166,0.33897511999329166,0.000989999176731564,0.3172874664555877,0.05202884357641239,-0.0041924436669324655,0.33897511999329166,0.3161629731902118,0.3161629731902118,0.000989999176731564,0.918327050561522,0.126543627634418,-0.0041924436669324655,0.33897511999329166,0.9150724228407845,0.9150724228407845,0.000989999176731564,0.26048760905474433,-0.0031120388631737956,-0.0041924436669324655,0.33897511999329166,0.2595644192251299,0.2595644192251299,0.000989999176731564,0.18227946791179095,-0.0026368183204076158,-0.0041924436669324655,0.33897511999329166,0.2595644192251299,0.2595644192251299,0.000989999176731564
2021-06-01,MSFT,2,3,5,0.4,0.6,-0.2,100.0,155,5,-1,-0.199999960000008,0.6666664444445185,False,1.0,10,60,252,252,long_term,0.006429466337513583,0.0037113125670249643,0.006429466337513583,0.006429466337513583,0.006429466337513583,0.006429466337513583,0.006429466337513583,-0.025434462975967954,-0.0031404313290271093,-0.025434462975967954,-0.025434462975967954,-0.025434462975967954,-0.025434462975967954,-0.025434462975967954,-0.04076005070639392,-0.0042347307778636805,-0.04076005070639392,-0.04076005070639392,-0.04076005070639392,-0.04076005070639392,-0.025434462975967954,-0.09543041317661594,-0.02172208955782228,-0.04076005070639392,-0.09543041317661594,-0.09543041317661594,-0.09543041317661594,-0.025434462975967954,-0.13639285741150892,-0.037690163852657305,-0.04076005070639392,-0.13639285741150892,-0.13639285741150892,-0.13639285741150892,-0.025434462975967954,-0.21173712732475294,-0.06516315123325934,-0.04076005070639392,-0.21173712732475294,-0.21173712732475294,-0.21173712732475294,-0.025434462975967954,-0.1945587515688231,-0.048461387385589944,-0.04076005070639392,-0.21173712732475294,-0.1945587515688231,-0.1945587515688231,-0.025434462975967954,-0.39262319307680404,-0.12276339252313141,-0.04076005070639392,-0.21173712732475294,-0.39262319307680404,-0.39262319307680404,-0.025434462975967954,-0.11057212368610564,0.01272811868718358,-0.04076005070639392,-0.21173712732475294,-0.11057212368610564,-0.11057212368610564,-0.025434462975967954,-0.17881564681994955,-0.016713064568421577,-0.04076005070639392,-0.21173712732475294,-0.11057212368610564,-0.11057212368610564,-0.025434462975967954
2021-06-11,MSFT,4,2,6,0.6666666666666666,0.3333333333333333,0.3333333333333333,100.0,96,6,2,0.333333277777787,1.9999990000005,False,1.875,10,60,252,252,long_term,-0.005887053584374311,-0.0018338360860517915,-0.011038225470701832,-0.011038225470701832,-0.011038225470701832,-0.011038225470701832,-0.005887053584374311,0.010543141076018902,-0.007108637648363664,0.019768389517535442,0.019768389517535442,0.019768389517535442,0.019768389517535442,0.010543141076018902,0.033975912194144295,0.008485747944522106,0.06370483536402055,0.06370483536402055,0.06370483536402055,0.06370483536402055,0.010543141076018902,0.08114979244080002,0.027642271162007008,0.06370483536402055,0.15215586082650004,0.15215586082650004,0.15215586082650004,0.010543141076018902,0.10254343375241608,0.03571088803007904,0.06370483536402055,0.19226893828578015,0.19226893828578015,0.19226893828578015,0.010543141076018902,0.15735394107978748,0.06378538864175574,0.06370483536402055,0.2950386395246015,0.2950386395246015,0.2950386395246015,0.010543141076018902,0.18511121397201882,0.07074342772050539,0.06370483536402055,0.2950386395246015,0.3470835261975353,0.3470835261975353,0.010543141076018902,0.27255648550462636,0.08255351391141769,0.06370483536402055,0.2950386395246015,0.5110434103211744,0.5110434103211744,0.010543141076018902,-0.060224714784281465,-0.10658203566281974,0.06370483536402055,0.2950386395246015,-0.11292134022052774,-0.11292134022052774,0.010543141076018902,0.07973510828353736,-0.010961187859891102,0.06370483536402055,0.2950386395246015,-0.11292134022052774,-0.11292134022052774,0.010543141076018902
2021-06-15,NFLX,1,0,1,1.0,0.0,1.0,100.0,89,1,1,0.999999000001,1000000.0,False,0.8355878274471935,10,60,252,252,long_term,0.012042779209207023,-0.0003316162446481965,0.0,0.0,0.0,0.0,0.012042779209207023,0.041286673396738346,0.004436191850358111,0.0,0.0,0.0,0.0,0.041286673396738346,0.07270359932300571,0.017413616800937746,0.0,0.0,0.0,0.0,0.041286673396738346,0.10263798306088835,0.0333143557471664,0.0,0.0,0.0,0.0,0.041286673396738346,0.0443532433912527,0.04733753985913954,0.0,0.0,0.0,0.0,0.041286673396738346,0.21589732692305755,0.05872222898268549,0.0,0.0,0.0,0.0,0.041286673396738346,0.35005372152795816,0.08042636862129596,0.0,0.0,0.0,0.0,0.041286673396738346,0.24426797997835956,0.09394626901069864,0.0,0.0,0.0,0.0,0.041286673396738346,-0.6342275894771965,-0.08983416549117387,0.0,0.0,0.0,0.0,0.041286673396738346,-0.5337015918445228,-0.002809308785401373,0.0,0.0,0.0,0.0,0.041286673396738346
2021-06-16,PLTR,3,1,4,0.75,0.25,0.5,100.0,38,4,2,0.4999998750000312,2.9999970000030003,False,0.613449050107011,1,5,10,10,long_term,-0.0031434153755528125,-0.013490149096703909,-0.001928325176224646,-0.001928325176224646,-0.001928325176224646,-0.001928325176224646,-0.0031434153755528125,0.042436145042430075,0.010713601156671132,-0.001928325176224646,0.026032412866482075,0.026032412866482075,0.026032412866482075,0.042436145042430075,-0.0286837496149704,0.023385885509959823,-0.001928325176224646,0.026032412866482075,-0.017596018954810933,-0.017596018954810933,0.042436145042430075,-0.16031433404306186,0.025549675365533524,-0.001928325176224646,0.026032412866482075,-0.017596018954810933,-0.017596018954810933,0.042436145042430075,-0.14695487490566306,0.04259697325609461,-0.001928325176224646,0.026032412866482075,-0.017596018954810933,-0.017596018954810933,0.042436145042430075,0.014931204297642307,0.06178415000640861,-0.001928325176224646,0.026032412866482075,-0.017596018954810933,-0.017596018954810933,0.042436145042430075,-0.001571745160243511,0.0865808619028976,-0.001928325176224646,0.026032412866482075,-0.017596018954810933,-0.017596018954810933,0.042436145042430075,-0.2353635166561369,0.11694472127115202,-0.001928325176224646,0.026032412866482075,-0.017596018954810933,-0.017596018954810933,0.042436145042430075,-0.6986247604572541,-0.1196650628443853,-0.001928325176224646,0.026032412866482075,-0.017596018954810933,-0.017596018954810933,0.042436145042430075,-0.669155213207096,0.011604208117891767,-0.001928325176224646,0.026032412866482075,-0.017596018954810933,-0.017596018954810933,0.042436145042430075
2021-06-22,MSFT,3,2,5,0.6,0.4,0.2,100.0,116,5,1,0.199999960000008,1.499999250000375,False,1.875,10,60,252,252,long_term,0.005353069040571265,0.0059159957652818946,0.010037004451071122,0.010037004451071122,0.010037004451071122,0.010037004451071122,0.005353069040571265,0.021223473355488593,0.012920108868909637,0.039794012541541114,0.039794012541541114,0.039794012541541114,0.039794012541541114,0.021223473355488593,0.0458024820556418,0.019687792301633575,0.08587965385432839,0.08587965385432839,0.08587965385432839,0.08587965385432839,0.021223473355488593,0.07867454915388172,0.030430662054073167,0.08587965385432839,0.14751477966352822,0.14751477966352822,0.14751477966352822,0.021223473355488593,0.09141604142968918,0.045338402715139794,0.08587965385432839,0.1714050776806672,0.1714050776806672,0.1714050776806672,0.021223473355488593,0.1325973500237412,0.047832813007773284,0.08587965385432839,0.24862003129451477,0.24862003129451477,0.24862003129451477,0.021223473355488593,0.2525157824162132,0.09020672761401202,0.08587965385432839,0.24862003129451477,0.4734670920303997,0.4734670920303997,0.021223473355488593,0.28424544268983704,0.10758353577945841,0.08587965385432839,0.24862003129451477,0.5329602050434444,0.5329602050434444,0.021223473355488593,-0.01619598426619302,-0.09267556332459677,0.08587965385432839,0.24862003129451477,-0.030367470499111912,-0.030367470499111912,0.021223473355488593,-0.004167267539091472,-0.051588567868218735,0.08587965385432839,0.24862003129451477,-0.030367470499111912,-0.030367470499111912,0.021223473355488593
2021-06-30,AAPL,3,2,5,0.6,0.4,0.2,100.0,174,5,1,0.199999960000008,1.499999250000375,False,1.484624331461926,10,60,252,252,long_term,0.01959678366607785,0.007643635928343218,0.029093861849054818,0.029093861849054818,0.029093861849054818,0.029093861849054818,0.01959678366607785,0.05711410322055334,0.011825367258420528,0.08479298731086143,0.08479298731086143,0.08479298731086143,0.08479298731086143,0.05711410322055334,0.06643843817817104,0.002114344047744486,0.09863612186364168,0.09863612186364168,0.09863612186364168,0.09863612186364168,0.05711410322055334,0.06257756024354003,0.018772085894620066,0.09863612186364168,0.09290416854108402,0.09290416854108402,0.09290416854108402,0.05711410322055334,0.0878081740314449,0.03598739191883929,0.09863612186364168,0.13036215166832635,0.13036215166832635,0.13036215166832635,0.05711410322055334,0.060594435619153404,0.03166168007058535,0.09863612186364168,0.08995997347139835,0.08995997347139835,0.08995997347139835,0.05711410322055334,0.09918610923264823,0.09293563152942737,0.09863612186364168,0.08995997347139835,0.14725411110982994,0.14725411110982994,0.05711410322055334,0.26394761540382644,0.0830462636410731,0.09863612186364168,0.08995997347139835,0.3918630520598754,0.3918630520598754,0.05711410322055334,0.017875490791984024,-0.10168772021414409,0.09863612186364168,0.08995997347139835,0.026538388566603097,0.026538388566603097,0.05711410322055334,0.15457846342623266,-0.04193231565354221,0.09863612186364168,0.08995997347139835,0.026538388566603097,0.026538388566603097,0.05711410322055334
2021-07-08,AMD,1,3,4,0.25,0.75,-0.5,100.0,95,4,-2,-0.4999998750000312,0.3333332222222592,False,0.5165839278993115,10,60,252,252,long_term,0.0009901426377812814,-0.0035819608681065132,0.0,0.0,0.0,0.0,0.0009901426377812814,0.0551155341268519,0.009597528906582397,0.0,0.0,0.0,0.0,0.0551155341268519,-0.013751374906678406,-0.010149026575874976,0.0,0.0,0.0,0.0,0.0551155341268519,-0.21133111949402594,-0.01600400353120449,0.0,0.0,0.0,0.0,0.0551155341268519,-0.15126512397346248,-0.018001570673759064,0.0,0.0,0.0,0.0,0.0551155341268519,-0.10385032622165782,0.012643886274223144,0.0,0.0,0.0,0.0,0.0551155341268519,-0.6115511884943025,-0.07670735798803814,0.0,0.0,0.0,0.0,0.0551155341268519,-0.6310230145004656,-0.10372122227657728,0.0,0.0,0.0,0.0,0.0551155341268519,0.15346539431756998,0.10522367106567777,0.0,0.0,0.0,0.0,0.0551155341268519,0.15830582121114328,0.09843813550903513,0.0,0.0,0.0,0.0,0.0551155341268519
2021-07-09,GOOGL,4,2,6,0.6666666666666666,0.3333333333333333,0.3333333333333333,100.0,181,6,2,0.333333277777787,1.9999990000005,False,1.875,10,60,252,252,long_term,0.0028824636659608265,-0.003408934198575497,0.005404619373676549,0.005404619373676549,0.005404619373676549,0.005404619373676549,0.0028824636659608265,-0.018881588821780322,-0.027706405542147684,-0.035402979040838105,-0.035402979040838105,-0.035402979040838105,-0.035402979040838105,-0.018881588821780322,0.055597584285587164,0.009014640816578393,0.10424547053547593,0.10424547053547593,0.10424547053547593,0.10424547053547593,-0.018881588821780322,0.07826315303250624,0.01155400992768416,0.10424547053547593,0.1467434119359492,0.1467434119359492,0.1467434119359492,-0.018881588821780322,0.1029018494176879,0.023290972166297302,0.10424547053547593,0.19294096765816482,0.19294096765816482,0.19294096765816482,-0.018881588821780322,0.07125385199372576,-0.005931345296377515,0.10424547053547593,0.1336009724882358,0.1336009724882358,0.1336009724882358,-0.018881588821780322,0.16460273272419154,0.07711055175398898,0.10424547053547593,0.1336009724882358,0.30863012385785915,0.30863012385785915,-0.018881588821780322,0.151407206747163,0.09674135712814028,0.10424547053547593,0.1336009724882358,0.2838885126509306,0.2838885126509306,-0.018881588821780322,-0.10202749018406887,-0.1163067957109225,0.10424547053547593,0.1336009724882358,-0.19130154409512912,-0.19130154409512912,-0.018881588821780322,-0.1882685650397426,-0.09468936281348232,0.10424547053547593,0.1336009724882358,-0.19130154409512912,-0.19130154409512912,-0.018881588821780322
2021-07-14,META,1,0,1,1.0,0.0,1.0,100.0,89,1,1,0.999999000001,1000000.0,False,0.7533083374924677,10,60,252,252,long_term,-0.009580205859178938,-0.007843469190764694,0.0,0.0,0.0,0.0,-0.009580205859178938,0.019537835704469958,0.0016330891009928618,0.0,0.0,0.0,0.0,0.019537835704469958,0.040236900357922704,0.013571072572424767,0.0,0.0,0.0,0.0,0.019537835704469958,0.052807183621640094,0.02382985230397448,0.0,0.0,0.0,0.0,0.019537835704469958,0.05782961277711125,0.02647513519700564,0.0,0.0,0.0,0.0,0.019537835704469958,-0.04183364602116649,0.010379999645503101,0.0,0.0,0.0,0.0,0.019537835704469958,0.002438553980835477,0.08198326594387352,0.0,0.0,0.0,0.0,0.019537835704469958,-0.02302152255141832,0.10583797809389421,0.0,0.0,0.0,0.0,0.019537835704469958,-0.5218602936024356,-0.10153917746505277,0.0,0.0,0.0,0.0,0.019537835704469958,-0.5853799997283048,-0.12340480151027695,0.0,0.0,0.0,0.0,0.019537835704469958
2021-07-19,PLTR,3,2,5,0.6,0.4,0.2,100.0,132,5,1,0.199999960000008,1.499999250000375,False,0.4170995885498181,1,5,10,10,long_term,0.015329132006754318,0.008096118397456073,0.0,0.0,0.0,0.0,0.015329132006754318,-0.022542831069453286,0.018443018610952357,0.0,0.0,0.0,0.0,-0.022542831069453286,0.0027051156499931033,0.02340747945235571,0.0,0.0,0.0,0.0,-0.022542831069453286,0.08070329051172323,0.030111724797723918,0.0,0.0,0.0,0.0,-0.022542831069453286,0.18755634761832526,0.047557215450964974,0.0,0.0,0.0,0.0,-0.022542831069453286,0.08791698957442219,0.01279190039718565,0.0,0.0,0.0,0.0,-0.022542831069453286,-0.04824164472957787,0.09252543340275655,0.0,0.0,0.0,0.0,-0.022542831069453286,-0.25338145905804843,0.08853963921893009,0.0,0.0,0.0,0.0,-0.022542831069453286,-0.5441839712545882,-0.0711668668312675,0.0,0.0,0.0,0.0,-0.022542831069453286,-0.6559963927204983,-0.1415105780458254,0.0,0.0,0.0,0.0,-0.022542831069453286
2021-07-22,NVDA,4,0,4,1.0,0.0,1.0,100.0,102,4,4,0.9999997500000624,4000000.0,False,0.7578290004489044,10,60,252,252,long_term,-0.013498026506165817,0.0024549498482030964,-0.010229195935200459,-0.010229195935200459,-0.010229195935200459,-0.010229195935200459,-0.013498026506165817,-0.003016436860380877,-0.003250505896904278,-0.0022859433308196715,-0.0022859433308196715,-0.0022859433308196715,-0.0022859433308196715,-0.003016436860380877,0.04131277633831144,0.005796151658113518,0.031308019998231705,0.031308019998231705,0.031308019998231705,0.031308019998231705,-0.003016436860380877,0.06432162121933764,0.007773649126309645,0.031308019998231705,0.04874478991590369,0.04874478991590369,0.04874478991590369,-0.003016436860380877,0.1681681164463626,0.029867381348481974,0.031308019998231705,0.12744267559392194,0.12744267559392194,0.12744267559392194,-0.003016436860380877,0.13641048906615033,0.019736083799461093,0.031308019998231705,0.10337582457974691,0.10337582457974691,0.10337582457974691,-0.003016436860380877,0.6710177509245568,0.03882193282490679,0.031308019998231705,0.10337582457974691,0.5085167114666288,0.5085167114666288,-0.003016436860380877,0.4320158212230759,0.07784930451004353,0.031308019998231705,0.10337582457974691,0.3273941179755962,0.3273941179755962,-0.003016436860380877,-0.12897087774261232,-0.08807085265662208,0.031308019998231705,0.10337582457974691,-0.09773787136670176,-0.09773787136670176,-0.003016436860380877,-0.3787262032597364,-0.1731909709324052,0.031308019998231705,0.10337582457974691,-0.09773787136670176,-0.09773787136670176,-0.003016436860380877
2021-07-26,AMZN,5,2,7,0.7142857142857143,0.2857142857142857,0.4285714285714285,100.0,51,7,3,0.4285713673469475,2.499998750000625,False,1.1470868121609328,10,60,252,252,long_term,0.0010837371680697267,-0.000410186214128509,0.00124314061334142,0.00124314061334142,0.00124314061334142,0.00124314061334142,0.0010837371680697267,-0.07173804832215556,0.004874559254355096,-0.08228976916050838,-0.08228976916050838,-0.08228976916050838,-0.08228976916050838,-0.07173804832215556,-0.08430150581231688,0.008359766109812539,-0.09670114556261691,-0.09670114556261691,-0.09670114556261691,-0.09670114556261691,-0.07173804832215556,-0.08841024812430914,0.02040942311157965,-0.09670114556261691,-0.10141422968327087,-0.10141422968327087,-0.10141422968327087,-0.07173804832215556,-0.02782111015315635,0.027106503307186783,-0.09670114556261691,-0.03191322855636228,-0.03191322855636228,-0.03191322855636228,-0.07173804832215556,-0.05827557202732822,0.03382463204288428,-0.09670114556261691,-0.06684714014368276,-0.06684714014368276,-0.06684714014368276,-0.07173804832215556,-0.052126259840250176,0.04522751128978983,-0.09670114556261691,-0.06684714014368276,-0.059793345230025025,-0.059793345230025025,-0.07173804832215556,-0.10578841710668768,0.06568557661062424,-0.09670114556261691,-0.06684714014368276,-0.12134849814246146,-0.12134849814246146,-0.07173804832215556,-0.3328351407541306,-0.07350187387789155,-0.09670114556261691,-0.06684714014368276,-0.3817908005827911,-0.3817908005827911,-0.07173804832215556,-0.33217335250364916,-0.12321212919519531,-0.09670114556261691,-0.06684714014368276,-0.3817908005827911,-0.3817908005827911,-0.07173804832215556
2021-07-27,PLTR,3,1,4,0.75,0.25,0.5,100.0,197,4,2,0.4999998750000312,2.9999970000030003,False,0.3941174505673488,1,5,10,10,long_term,-0.016843934829886227,0.004147445481628245,0.0,0.0,0.0,0.0,-0.016843934829886227,-0.011524833113331598,0.0003419001074288085,0.0,0.0,0.0,0.0,-0.011524833113331598,-0.009308470276769313,0.0112800993005892,0.0,0.0,0.0,0.0,-0.011524833113331598,0.07934401409138381,0.022970255509130556,0.0,0.0,0.0,0.0,-0.011524833113331598,0.15824467106985773,0.023129635276293234,0.0,0.0,0.0,0.0,-0.011524833113331598,0.09840431175783232,0.036946417593740524,0.0,0.0,0.0,0.0,-0.011524833113331598,-0.1586879436371702,0.03655778989817999,0.0,0.0,0.0,0.0,-0.011524833113331598,-0.3364361426679902,0.04724241007803954,0.0,0.0,0.0,0.0,-0.011524833113331598,-0.5509751616025685,-0.06149648226085334,0.0,0.0,0.0,0.0,-0.011524833113331598,-0.6267730374282514,-0.12489450949351312,0.0,0.0,0.0,0.0,-0.011524833113331598
2021-07-28,GOOGL,2,3,5,0.4,0.6,-0.2,100.0,29,5,-1,-0.199999960000008,0.6666664444445185,False,0.9265388026921052,10,60,252,252,long_term,0.0077406107977172605,0.004856417823695857,0.0,0.0,0.0,0.0,0.0077406107977172605,-0.0034908881470231932,-0.002518943949384595,0.0,0.0,0.0,0.0,-0.0034908881470231932,-0.010432188732447063,-0.010121421190043554,0.0,0.0,0.0,0.0,-0.0034908881470231932,-0.041708006877469145,-0.01273128542612271,0.0,0.0,0.0,0.0,-0.0034908881470231932,-0.03755046000019274,-0.010870124186589473,0.0,0.0,0.0,0.0,-0.0034908881470231932,-0.013176033618647397,-0.031593280583265125,0.0,0.0,0.0,0.0,-0.0034908881470231932,-0.054335180817008416,-0.044502108802313804,0.0,0.0,0.0,0.0,-0.0034908881470231932,0.004868196013539521,-0.03208767353585364,0.0,0.0,0.0,0.0,-0.0034908881470231932,0.14330441644402192,0.051747129267899775,0.0,0.0,0.0,0.0,-0.0034908881470231932,0.25304267919712975,0.13749918675619685,0.0,0.0,0.0,0.0,-0.0034908881470231932
2021-08-05,MSFT,2,1,3,0.6666666666666666,0.3333333333333333,0.3333333333333333,100.0,162,3,1,0.3333332222222592,1.999998000002,False,1.5,10,60,252,252,long_term,-0.003903876060284213,-0.0008136254592600628,-0.00585581409042632,-0.00585581409042632,-0.00585581409042632,-0.00585581409042632,-0.003903876060284213,0.01171140846698162,0.00775157932331687,0.01756711270047243,0.01756711270047243,0.01756711270047243,0.01756711270047243,0.01171140846698162,0.053488133473540075,0.001966101644887095,0.0802322002103101,0.0802322002103101,0.0802322002103101,0.0802322002103101,0.01171140846698162,0.042342817795241613,0.023932513214219037,0.0802322002103101,0.06351422669286241,0.06351422669286241,0.06351422669286241,0.01171140846698162,0.018667110195734297,-0.015953877339283884,0.0802322002103101,0.028000665293601446,0.028000665293601446,0.028000665293601446,0.01171140846698162,0.1400555085123745,0.04299271898929211,0.0802322002103101,0.21008326276856176,0.21008326276856176,0.21008326276856176,0.01171140846698162,0.1385695836026659,0.05051975067316327,0.0802322002103101,0.21008326276856176,0.20785437540399887,0.20785437540399887,0.01171140846698162,0.03974151541929975,-0.018867388495457025,0.0802322002103101,0.21008326276856176,0.05961227312894963,0.05961227312894963,0.01171140846698162,-0.02366834718482814,-0.05339806326738584,0.0802322002103101,0.21008326276856176,-0.03550252077724221,-0.03550252077724221,0.01171140846698162,-0.20225452797331092,-0.1769199265921815,0.0802322002103101,0.21008326276856176,-0.03550252077724221,-0.03550252077724221,0.01171140846698162
2021-08-09,META,5,1,6,0.8333333333333334,0.1666666666666666,0.6666666666666666,100.0,115,6,4,0.6666665555555741,4.999995000005001,False,0.6504164005844352,10,60,252,252,long_term,-0.0032400161732277838,0.002484748122277017,0.0,0.0,0.0,0.0,-0.0032400161732277838,-0.00742133943685421,0.003071950301202042,0.0,0.0,0.0,0.0,-0.00742133943685421,0.012128556871887014,0.01194975980473112,0.0,0.0,0.0,0.0,-0.00742133943685421,0.045523561363171566,0.018591318126166375,0.0,0.0,0.0,0.0,-0.00742133943685421,-0.04962219418324731,-0.007719779832743636,0.0,0.0,0.0,0.0,-0.00742133943685421,-0.0817158897871079,0.053150611494986066,0.0,0.0,0.0,0.0,-0.00742133943685421,-0.07263323966580444,0.05707124264918539,0.0,0.0,0.0,0.0,-0.00742133943685421,-0.13255619092694879,0.02317025595627398,0.0,0.0,0.0,0.0,-0.00742133943685421,-0.5061612052754457,-0.037766888037192074,0.0,0.0,0.0,0.0,-0.00742133943685421,-0.6322654104084422,-0.14621651422595194,0.0,0.0,0.0,0.0,-0.00742133943685421
2021-08-11,AMD,4,0,4,1.0,0.0,1.0,100.0,167,4,4,0.9999997500000624,4000000.0,False,0.29511566438167147,1,5,10,10,long_term,0.03802819766908744,0.0018197716684284616,0.0,0.0,0.0,0.0,0.03802819766908744,-0.026291108467209508,-0.011794881575829688,0.0,0.0,0.0,0.0,-0.026291108467209508,0.00723001542785358,0.002583713384678472,0.0,0.0,0.0,0.0,-0.026291108467209508,-0.012206601424955986,0.0007412009891482718,0.0,0.0,0.0,0.0,-0.026291108467209508,-0.006572741298048709,0.0004991222812910571,0.0,0.0,0.0,0.0,-0.026291108467209508,0.2801877590412265,0.055988477053506,0.0,0.0,0.0,0.0,-0.026291108467209508,0.2751173995470217,0.029051572301207532,0.0,0.0,0.0,0.0,-0.026291108467209508,0.15267607639653022,0.034411928465008255,0.0,0.0,0.0,0.0,-0.026291108467209508,-0.05323941942671655,-0.026819166471658818,0.0,0.0,0.0,0.0,-0.026291108467209508,-0.45755868114775894,-0.16396453033429603,0.0,0.0,0.0,0.0,-0.026291108467209508
